stock_id,area_name
002182,江苏
002183,广东
002184,上海
002185,甘肃
002186,北京
002187,广东
002188,浙江
002189,河南
002190,四川
002191,广东
002192,广东
002193,山东
002194,湖北
002195,上海
002196,浙江
002197,广东
002198,广东
002199,浙江
002200,云南
002201,江苏
002202,新疆
002203,浙江
002204,辽宁
002205,新疆
002206,浙江
002207,新疆
002208,安徽
002209,广东
002210,广东
002211,上海
002212,广东
002213,广东
002214,浙江
002215,广东
002216,河南
002217,福建
002218,广东
002219,甘肃
002220,辽宁
002221,江苏
002222,福建
002223,江苏
002224,浙江
002225,河南
002226,安徽
002227,广东
002228,福建
002229,福建
002230,安徽
002231,辽宁
002232,吉林
002233,广东
002234,山东
002235,福建
002236,浙江
002237,山东
002238,广东
002239,江苏
002240,广东
002241,山东
002242,山东
002243,广东
002244,浙江
002245,江苏
002246,四川
002247,浙江
002248,山东
002249,广东
002250,浙江
002251,湖南
002252,上海
002253,四川
002254,山东
002255,江苏
002256,广东
002258,四川
002259,四川
002260,广东
002261,湖南
002262,江苏
002263,浙江
002264,福建
002265,云南
002266,浙江
002267,陕西
002268,四川
002269,上海
002270,山东
002271,北京
002272,四川
002273,浙江
002274,江苏
002275,广西
002276,浙江
002277,湖南
002278,上海
002279,北京
002280,浙江
002281,湖北
002282,河北
002283,山东
002284,浙江
002285,广东
002286,山东
002287,西藏
002288,广东
002289,广东
002290,江苏
002291,广东
002292,广东
002293,江苏
002294,广东
002295,广东
002296,河南
002297,湖南
002298,安徽
002299,福建
002300,福建
002301,广东
002302,新疆
002303,广东
002304,江苏
002305,湖北
002306,北京
002307,新疆
002308,广东
002309,江苏
002310,北京
002311,广东
002312,四川
002313,广东
002314,广东
002315,江苏
002316,广东
002317,广东
002318,浙江
002319,广东
002320,海南
002321,河南
002322,浙江
002323,江苏
002324,上海
002325,广东
002326,浙江
002327,广东
002328,上海
002329,广西
002330,山东
002331,安徽
002332,浙江
002333,江苏
002334,广东
002335,福建
002336,广东
002337,天津
002338,吉林
002339,山东
002340,广东
002341,广东
002342,河北
002343,浙江
002344,浙江
002345,广东
002346,上海
002347,安徽
002348,广东
002349,江苏
002350,北京
002351,广东
002352,广东
002353,山东
002354,辽宁
002355,山东
002356,广东
002357,四川
002358,河南
002359,广东
002360,山西
002361,安徽
002362,北京
002363,山东
002364,浙江
002365,湖北
002366,四川
002367,江苏
002368,北京
002369,广东
002370,浙江
002371,北京
002372,浙江
002373,北京
002374,山东
002375,浙江
002376,山东
002377,湖北
002378,江西
002379,山东
002380,江苏
002381,浙江
002382,山东
002383,北京
002384,江苏
002385,北京
002386,四川
002387,江苏
002388,广东
002389,浙江
002390,贵州
002391,江苏
002392,北京
002393,天津
002394,江苏
002395,江苏
002396,福建
002397,湖南
002398,福建
002399,广东
002400,广东
002401,上海
002402,广东
002403,浙江
002404,浙江
002405,北京
002406,河南
002407,河南
002408,山东
002409,江苏
002410,北京
002411,陕西
002412,湖南
002413,江苏
002414,湖北
002415,浙江
002416,广东
002417,江苏
002418,浙江
002419,广东
002420,广东
002421,广东
002422,四川
002423,河南
002424,贵州
002425,广东
002426,江苏
002427,浙江
002428,云南
002429,广东
002430,浙江
002431,河南
002432,天津
002433,广东
002434,浙江
002435,江苏
002436,广东
002437,黑龙江
002438,江苏
002439,北京
002440,浙江
002441,广东
002442,河北
002443,浙江
002444,浙江
002445,江苏
002446,广东
002447,辽宁
002448,河南
002449,广东
002450,江苏
002451,上海
002452,湖南
002453,江苏
002454,上海
002455,江苏
002456,广东
002457,宁夏
002458,山东
002459,河北
002460,江西
002461,广东
002462,北京
002463,江苏
002464,江苏
002465,广东
002466,四川
002467,北京
002468,浙江
002469,山东
002470,山东
002471,江苏
002472,浙江
002473,浙江
002474,福建
002475,广东
002476,山东
002478,江苏
002479,浙江
002480,四川
002481,山东
002482,广东
002483,江苏
002484,江苏
002485,山东
002486,上海
002487,辽宁
002488,浙江
002489,浙江
002490,山东
002491,江苏
002492,广东
002493,浙江
002494,河北
002495,广东
002496,江苏
002497,四川
002498,山东
002499,江苏
002500,山西
002501,吉林
002502,广东
002503,广东
002504,北京
002505,湖南
002506,上海
002507,重庆
002508,浙江
002509,福建
002510,天津
002511,广东
002512,福建
002513,江苏
002514,江苏
002515,浙江
002516,江苏
002517,福建
002518,广东
002519,江苏
002520,浙江
002521,山东
002522,浙江
002523,湖南
002524,新疆
002526,山东
002527,上海
002528,广东
002529,福建
002530,江苏
002531,江苏
002532,浙江
002533,湖南
002534,浙江
002535,河南
002536,河南
002537,山东
002538,安徽
002539,四川
002540,江苏
002541,安徽
002542,北京
002543,广东
002544,广东
002545,山东
002546,江苏
002547,江苏
002548,广东
002549,湖南
002550,江苏
002551,广东
002552,浙江
002553,江苏
002554,北京
002555,安徽
002556,安徽
002557,安徽
002558,重庆
002559,江苏
002560,河南
002561,上海
002562,浙江
002563,浙江
002564,江苏
002565,上海
002566,吉林
002567,湖南
002568,上海
002569,浙江
002570,浙江
002571,安徽
002572,广东
002573,北京
002574,浙江
002575,广东
002576,江苏
002577,广东
002578,福建
002579,广东
002580,山东
002581,山东
002582,河南
002583,广东
002584,广东
002585,江苏
002586,浙江
002587,广东
002588,山东
002589,山东
002590,浙江
002591,江西
002592,广西
002593,福建
002594,广东
002595,山东
002596,海南
002597,安徽
002598,山东
002599,北京
002600,广东
002601,河南
002602,浙江
002603,河北
002604,山东
002605,上海
002606,辽宁
002607,安徽
002608,江苏
002609,广东
002610,江苏
002611,广东
002612,北京
002613,河南
002614,福建
002615,浙江
002616,广东
002617,浙江
002618,广东
002619,浙江
002620,广东
002621,辽宁
002622,吉林
002623,江苏
002624,浙江
002625,浙江
002626,福建
002627,湖北
002628,四川
002629,浙江
002630,四川
002631,江苏
002632,浙江
002633,浙江
002634,浙江
002635,江苏
002636,上海
002637,浙江
002638,广东
002639,福建
002640,山西
002641,浙江
002642,北京
002643,山东
002644,甘肃
002645,江苏
002646,青海
002647,浙江
002648,浙江
002649,北京
002650,湖南
002651,四川
002652,江苏
002653,西藏
002654,广东
002655,山东
002656,广东
002657,北京
002658,北京
002659,北京
002660,广东
002661,湖南
002662,北京
002663,广东
002664,浙江
002665,北京
002666,广东
002667,辽宁
002668,广东
002669,上海
002670,广东
002671,山东
002672,广东
002673,陕西
002674,福建
002675,山东
002676,广东
002677,浙江
002678,广东
002679,福建
002680,江苏
002681,广东
002682,福建
002683,广东
002684,广东
002685,江苏
002686,浙江
002687,浙江
002688,内蒙古
002689,辽宁
002690,安徽
002691,河北
002692,江苏
002693,海南
002694,湖北
002695,江西
002696,广西
002697,四川
002698,黑龙江
002699,浙江
002700,新疆
002701,北京
002702,福建
002703,浙江
002705,广东
002706,上海
002707,北京
002708,江苏
002709,广东
002711,广东
002712,浙江
002713,北京
002714,河南
002715,广东
002716,湖南
002717,广东
002718,浙江
002719,新疆
002721,北京
002722,江苏
002723,广东
002724,广东
002725,浙江
002726,山东
002727,云南
002728,广东
002729,福建
002730,浙江
002731,辽宁
002732,广东
002733,广东
002734,江苏
002735,广东
002736,广东
002737,黑龙江
002738,北京
002739,北京
002740,福建
002741,广东
002742,重庆
002743,安徽
002745,广东
002746,山东
002747,江苏
002748,江西
002749,四川
002750,云南
002751,广东
002752,福建
002753,山西
002755,北京
002756,浙江
002757,广东
002758,浙江
002759,广东
002760,安徽
002761,湖南
002762,广东
002763,广东
002765,重庆
002766,广东
002767,浙江
002768,山东
002769,广东
002770,河南
002771,北京
002772,甘肃
002773,四川
002774,广东
002775,广东
002776,广东
002777,四川
002778,江苏
002779,浙江
002780,北京
002781,广东
002782,广东
002783,湖北
002785,福建
002786,广东
002787,江苏
002788,福建
002789,广东
002790,福建
002791,广东
002792,广东
002793,浙江
002795,浙江
002796,江苏
002797,广东
002798,四川
002799,陕西
002800,新疆
002801,浙江
002802,江苏
002803,福建
002805,山东
002806,广东
002807,江苏
002808,江苏
002809,广东
002810,山东
002811,广东
002812,云南
002813,广东
002815,广东
002816,广东
002817,安徽
002818,四川
002819,北京
002820,天津
002821,天津
002822,广东
002823,广东
002824,广东
002825,上海
002826,西藏
002827,西藏
002828,新疆
002829,北京
002830,广东
002831,广东
002832,广东
002833,广东
002835,广东
002836,广东
002837,广东
002838,山东
002839,江苏
002840,浙江
002841,广东
002842,广东
002843,湖南
002845,广东
002846,广东
002847,湖南
002848,湖南
002849,浙江
002850,广东
002851,广东
002852,湖南
002853,广东
002855,广东
002856,广东
002857,河南
002858,上海
002859,浙江
002860,浙江
002861,湖北
002862,广东
002863,浙江
002864,陕西
002865,海南
002866,江苏
002867,广东
002868,福建
002869,广东
002870,广东
002871,山东
002872,重庆
002873,贵州
002875,广东
002876,广东
002877,江苏
002878,北京
002879,湖南
002880,广东
002881,广东
002882,广东
002883,江苏
002884,广东
002885,广东
002886,广东
002887,天津
002888,广东
002889,广东
002890,山东
002891,山东
002892,湖南
002893,北京
002895,贵州
002896,浙江
002897,浙江
002898,广东
002899,山东
002900,黑龙江
002901,福建
002902,广东
002903,湖南
002905,广东
002906,广东
002907,重庆
002908,广东
002909,广东
002910,甘肃
002911,广东
002912,广东
002913,湖南
002915,浙江
002916,广东
002917,广东
002918,广东
002919,广东
002920,广东
002921,山东
002922,广东
002923,广东
002925,福建
002926,四川
002927,贵州
002928,贵州
002929,广西
002930,广东
002931,浙江
002932,湖北
002933,北京
002935,四川
002936,河南
002937,浙江
002938,广东
002939,广东
002940,浙江
002941,新疆
002942,浙江
002943,湖南
002945,西藏
002946,四川
002947,江苏
002948,山东
002949,广东
002950,湖北
002951,四川
002952,辽宁
002953,广东
002955,北京
002956,广西
002957,广东
002958,山东
002959,广东
002960,河北
002961,福建
002962,湖北
002963,北京
002965,广东
002966,江苏
002967,广东
003816,广东
300001,山东
300002,北京
300003,北京
300004,广东
300005,北京
300006,重庆
300007,河南
300008,上海
300009,安徽
300010,北京
300011,北京
300012,广东
300013,江苏
300014,广东
300015,湖南
300016,北京
300017,上海
300018,湖北
300019,四川
300020,浙江
300021,甘肃
300022,四川
300023,陕西
300024,辽宁
300025,浙江
300026,天津
300027,浙江
300028,四川
300029,江苏
300030,广东
300031,江苏
300032,浙江
300033,浙江
300034,北京
300035,湖南
300036,北京
300037,广东
300038,北京
300039,上海
300040,黑龙江
300041,湖北
300042,广东
300043,广东
300044,广东
300045,北京
300046,湖北
300047,广东
300048,北京
300049,内蒙古
300050,广东
300051,福建
300052,广东
300053,广东
300054,湖北
300055,北京
300056,福建
300057,广东
300058,北京
300059,上海
300061,上海
300062,福建
300063,广东
300064,河南
300065,北京
300066,江西
300067,上海
300068,浙江
300069,浙江
300070,北京
300071,北京
300072,北京
300073,北京
300074,上海
300075,北京
300076,浙江
300077,广东
300078,浙江
300079,北京
300080,河南
300081,北京
300082,辽宁
300083,广东
300084,甘肃
300085,广东
300086,海南
300087,安徽
300088,安徽
300089,广东
300090,安徽
300091,江苏
300092,四川
300093,广东
300094,广东
300095,江西
300096,福建
300097,辽宁
300098,广东
300099,山东
300100,浙江
300101,四川
300102,福建
300103,陕西
300104,北京
300105,山东
300106,新疆
300107,河北
300108,吉林
300109,河南
300110,山东
300111,浙江
300112,广东
300113,浙江
300114,陕西
300115,广东
300116,陕西
300117,北京
300118,浙江
300119,天津
300120,天津
300121,山东
300122,重庆
300123,湖南
300124,广东
300125,辽宁
300126,上海
300127,四川
300128,江苏
300129,上海
300130,广东
300131,广东
300132,福建
300133,浙江
300134,广东
300135,江苏
300136,广东
300137,河北
300138,河北
300139,北京
300140,陕西
300141,江苏
300142,云南
300143,广东
300144,浙江
300145,浙江
300146,广东
300147,广东
300148,湖南
300149,广东
300150,北京
300151,广东
300152,河北
300153,上海
300154,广东
300155,广东
300156,北京
300157,北京
300158,山西
300159,新疆
300160,江苏
300161,湖北
300162,广东
300163,浙江
300164,陕西
300165,江苏
300166,北京
300167,广东
300168,上海
300169,江苏
300170,上海
300171,上海
300172,江苏
300173,广东
300174,福建
300175,山东
300176,广东
300177,广东
300178,广东
300179,河南
300180,上海
300181,浙江
300182,北京
300183,山东
300184,湖北
300185,山东
300187,湖南
300188,福建
300189,海南
300190,江苏
300191,北京
300192,江苏
300193,广东
300194,重庆
300195,天津
300196,江苏
300197,广东
300198,福建
300199,广东
300200,北京
300201,江苏
300202,辽宁
300203,浙江
300204,北京
300205,湖北
300206,广东
300207,广东
300208,山东
300209,江苏
300210,辽宁
300211,江苏
300212,北京
300213,北京
300214,山东
300215,江苏
300216,湖南
300217,江苏
300218,安徽
300219,广东
300220,湖北
300221,广东
300222,上海
300223,北京
300224,山东
300225,上海
300226,上海
300227,广东
300228,江苏
300229,北京
300230,上海
300231,北京
300232,广东
300233,山东
300234,浙江
300235,广东
300236,上海
300237,山东
300238,广东
300239,内蒙古
300240,江苏
300241,广东
300242,广东
300243,山东
300244,浙江
300245,上海
300246,广东
300247,安徽
300248,河南
300249,四川
300250,浙江
300251,北京
300252,广东
300253,上海
300254,山西
300255,河北
300256,浙江
300257,浙江
300258,江苏
300259,河南
300260,江苏
300261,江苏
300262,上海
300263,河南
300264,广东
300265,江苏
300266,浙江
300267,湖南
300268,湖南
300269,广东
300270,浙江
300271,北京
300272,上海
300273,广东
300274,安徽
300275,重庆
300276,湖北
300277,广东
300278,湖北
300279,江苏
300280,江苏
300281,广东
300282,北京
300283,浙江
300284,江苏
300285,山东
300286,上海
300287,北京
300288,贵州
300289,北京
300290,辽宁
300291,北京
300292,江苏
300293,辽宁
300294,江西
300295,江苏
300296,北京
300297,广东
300298,湖南
300299,福建
300300,浙江
300301,广东
300302,北京
300303,广东
300304,江苏
300305,江苏
300306,浙江
300307,浙江
300308,山东
300309,北京
300310,广东
300311,广东
300312,北京
300313,新疆
300314,浙江
300315,北京
300316,浙江
300317,广东
300318,北京
300319,广东
300320,江苏
300321,山东
300322,广东
300323,湖北
300324,北京
300325,江苏
300326,上海
300327,上海
300328,广东
300329,浙江
300330,上海
300331,江苏
300332,北京
300333,广东
300334,天津
300335,广东
300336,上海
300337,江苏
300338,湖南
300339,江苏
300340,广东
300341,福建
300342,江苏
300343,山东
300344,北京
300345,湖南
300346,江苏
300347,浙江
300348,广东
300349,浙江
300350,广东
300351,浙江
300352,北京
300353,北京
300354,江苏
300355,内蒙古
300356,江苏
300357,浙江
300358,湖南
300359,广东
300360,浙江
300362,四川
300363,重庆
300364,北京
300365,北京
300366,四川
300367,北京
300368,河北
300369,北京
300370,北京
300371,河北
300373,江苏
300374,北京
300375,天津
300376,广东
300377,广东
300378,上海
300379,北京
300380,上海
300381,广东
300382,江苏
300383,北京
300384,北京
300385,江苏
300386,北京
300387,湖北
300388,安徽
300389,广东
300390,江苏
300391,山东
300392,北京
300393,江苏
300394,江苏
300395,湖北
300396,吉林
300397,陕西
300398,上海
300399,北京
300400,广东
300401,浙江
300402,江苏
300403,广东
300404,广东
300405,辽宁
300406,北京
300407,天津
300408,广东
300409,广东
300410,广东
300411,浙江
300412,浙江
300413,湖南
300414,四川
300415,广东
300416,江苏
300417,广东
300418,北京
300419,北京
300420,江苏
300421,江苏
300422,广西
300423,山东
300424,广东
300425,四川
300426,浙江
300427,福建
300428,河北
300429,江苏
300430,北京
300431,北京
300432,四川
300433,湖南
300434,四川
300435,浙江
300436,福建
300437,河南
300438,广东
300439,浙江
300440,四川
300441,浙江
300442,上海
300443,山东
300444,北京
300445,北京
300446,河北
300447,江苏
300448,广东
300449,北京
300450,江苏
300451,浙江
300452,安徽
300453,江西
300454,广东
300455,北京
300456,北京
300457,广东
300458,广东
300459,浙江
300460,广东
300461,浙江
300462,上海
300463,四川
300464,广东
300465,北京
300466,江苏
300467,四川
300468,广东
300469,上海
300470,四川
300471,四川
300472,北京
300473,辽宁
300474,湖南
300475,安徽
300476,广东
300477,北京
300478,浙江
300479,山东
300480,河南
300481,河南
300482,广东
300483,上海
300484,广东
300485,北京
300486,山西
300487,陕西
300488,浙江
300489,黑龙江
300490,湖南
300491,河北
300492,四川
300493,上海
300494,湖北
300495,江苏
300496,北京
300497,江西
300498,广东
300499,广东
300500,江苏
300501,上海
300502,四川
300503,广东
300504,四川
300505,云南
300506,广东
300507,江苏
300508,上海
300509,江苏
300510,吉林
300511,上海
300512,浙江
300513,北京
300514,广东
300515,湖南
300516,湖北
300517,湖北
300518,广东
300519,浙江
300520,安徽
300521,广东
300522,江苏
300523,北京
300525,福建
300526,广东
300527,湖北
300528,江苏
300529,广东
300530,广东
300531,广东
300532,广东
300533,广东
300534,甘肃
300535,四川
300536,湖北
300537,江苏
300538,广东
300539,浙江
300540,四川
300541,北京
300542,北京
300543,广东
300545,广东
300546,广东
300547,四川
300548,浙江
300549,江苏
300550,浙江
300551,上海
300552,北京
300553,浙江
300554,江苏
300555,江苏
300556,广东
300557,湖北
300558,浙江
300559,四川
300560,福建
300561,广东
300562,广东
300563,江苏
300564,西藏
300565,广东
300566,浙江
300567,湖北
300568,广东
300569,山东
300570,广东
300571,浙江
300572,广东
300573,辽宁
300575,江苏
300576,广东
300577,安徽
300578,上海
300579,北京
300580,江苏
300581,陕西
300582,浙江
300583,山东
300584,江苏
300585,江苏
300586,广东
300587,浙江
300588,新疆
300589,广东
300590,上海
300591,广东
300592,湖南
300593,北京
300594,山东
300595,安徽
300596,天津
300597,吉林
300598,江苏
300599,广东
300600,江苏
300601,广东
300602,广东
300603,新疆
300604,浙江
300605,福建
300606,广东
300607,广东
300608,北京
300609,上海
300610,江苏
300611,浙江
300612,北京
300613,上海
300615,广东
300616,广东
300617,江苏
300618,江苏
300619,广东
300620,广东
300621,广东
300622,广东
300623,江苏
300624,西藏
300625,广东
300626,浙江
300627,上海
300628,福建
300629,广东
300630,海南
300631,江苏
300632,福建
300633,广东
300634,广东
300635,广东
300636,江西
300637,浙江
300638,广东
300639,广东
300640,福建
300641,江苏
300642,上海
300643,浙江
300644,江苏
300645,浙江
300647,广东
300648,福建
300649,浙江
300650,福建
300651,江苏
300652,浙江
300653,山东
300654,山东
300655,江苏
300656,广东
300657,福建
300658,福建
300659,山东
300660,江苏
300661,北京
300662,北京
300663,北京
300664,江苏
300665,湖南
300666,浙江
300667,北京
300668,广东
300669,浙江
300670,江苏
300671,广东
300672,湖南
300673,浙江
300674,北京
300675,广东
300676,广东
300677,山东
300678,四川
300679,广东
300680,江苏
300681,广东
300682,江苏
300683,湖北
300684,北京
300685,福建
300686,广东
300687,广东
300688,北京
300689,广东
300690,山东
300691,广东
300692,安徽
300693,广东
300694,江苏
300695,浙江
300696,四川
300697,江苏
300698,浙江
300699,山东
300700,湖南
300701,河南
300702,浙江
300703,浙江
300705,湖南
300706,福建
300707,江苏
300708,江苏
300709,江苏
300710,浙江
300711,广东
300712,福建
300713,广东
300715,江苏
300716,广东
300717,江苏
300718,浙江
300719,北京
300720,广东
300721,江苏
300722,江西
300723,广东
300724,广东
300725,江苏
300726,湖南
300727,浙江
300729,浙江
300730,湖南
300731,广东
300732,河南
300733,四川
300735,广东
300736,北京
300737,广东
300738,广东
300739,广东
300740,湖南
300741,西藏
300742,江苏
300743,浙江
300745,广东
300746,浙江
300747,湖北
300748,江西
300749,广东
300750,福建
300751,江苏
300752,广东
300753,江苏
300755,云南
300756,广东
300757,江苏
300758,辽宁
300759,北京
300760,广东
300761,江苏
300762,上海
300763,浙江
300765,河北
300766,浙江
300767,云南
300768,浙江
300769,广东
300770,广东
300771,广东
300772,浙江
300773,北京
300775,陕西
300776,湖北
300777,江苏
300778,广东
300779,山东
300780,四川
300781,广东
300782,江苏
300783,安徽
300785,北京
300786,山东
300787,江西
300788,北京
300789,四川
300790,广东
300791,广东
300792,浙江
300793,广东
300795,浙江
300796,浙江
300797,北京
300799,北京
300800,湖南
300802,上海
300803,北京
300805,广东
